"state_id","state","year","resources_categories_id","resources_categories","total"
19,"Nuevo León",2014,16,"Camas recién nacidos",302
19,"Nuevo León",2014,17,"Equipamiento",159
19,"Nuevo León",2014,18,"Médicos generales, especialistas y odontólogos",1262
19,"Nuevo León",2014,19,"Personal médico en adiestramiento",943
19,"Nuevo León",2014,20,"Médicos en otras actividades",152
19,"Nuevo León",2014,21,"Personal de enfermería en contacto c/paciente",2977
19,"Nuevo León",2014,22,"Personal de enfermería en otras labores",158
19,"Nuevo León",2014,23,"Otro personal profesional",464
19,"Nuevo León",2014,24,"Personal técnico",841
19,"Nuevo León",2014,25,"Otro personal",1479
19,"Nuevo León",2015,13,"Consultorios",1238
19,"Nuevo León",2015,14,"Camas en área de hospitalización (Censables)",695
19,"Nuevo León",2015,15,"Camas fuera del área de hospitalización (No censables)",795
19,"Nuevo León",2015,16,"Camas recién nacidos",264
19,"Nuevo León",2015,17,"Equipamiento",159
19,"Nuevo León",2015,18,"Médicos generales, especialistas y odontólogos",1252
19,"Nuevo León",2015,19,"Personal médico en adiestramiento",974
19,"Nuevo León",2015,20,"Médicos en otras actividades",114
19,"Nuevo León",2015,21,"Personal de enfermería en contacto c/paciente",3008
19,"Nuevo León",2015,22,"Personal de enfermería en otras labores",120
19,"Nuevo León",2015,23,"Otro personal profesional",466
19,"Nuevo León",2015,24,"Personal técnico",805
19,"Nuevo León",2015,25,"Otro personal",1530
19,"Nuevo León",2016,13,"Consultorios",1261
19,"Nuevo León",2016,14,"Camas en área de hospitalización (Censables)",702
19,"Nuevo León",2016,15,"Camas fuera del área de hospitalización (No censables)",835
19,"Nuevo León",2016,16,"Camas recién nacidos",163
19,"Nuevo León",2016,17,"Equipamiento",163
19,"Nuevo León",2016,18,"Médicos generales, especialistas y odontólogos",1308
19,"Nuevo León",2016,19,"Personal médico en adiestramiento",873
19,"Nuevo León",2016,20,"Médicos en otras actividades",58
19,"Nuevo León",2016,21,"Personal de enfermería en contacto c/paciente",3080
19,"Nuevo León",2016,22,"Personal de enfermería en otras labores",90
19,"Nuevo León",2016,23,"Otro personal profesional",494
19,"Nuevo León",2016,24,"Personal técnico",829
19,"Nuevo León",2016,25,"Otro personal",1506
19,"Nuevo León",2017,13,"Consultorios",1256
19,"Nuevo León",2017,14,"Camas en área de hospitalización (Censables)",691
19,"Nuevo León",2017,15,"Camas fuera del área de hospitalización (No censables)",286
19,"Nuevo León",2017,16,"Camas recién nacidos",167
19,"Nuevo León",2017,17,"Equipamiento",162
19,"Nuevo León",2017,18,"Médicos generales, especialistas y odontólogos",1323
19,"Nuevo León",2017,19,"Personal médico en adiestramiento",1038
19,"Nuevo León",2017,20,"Médicos en otras actividades",72
19,"Nuevo León",2017,21,"Personal de enfermería en contacto c/paciente",3116
19,"Nuevo León",2017,22,"Personal de enfermería en otras labores",93
19,"Nuevo León",2017,23,"Otro personal profesional",492
19,"Nuevo León",2017,24,"Personal técnico",789
19,"Nuevo León",2017,25,"Otro personal",1572
19,"Nuevo León",2018,13,"Consultorios",1274
19,"Nuevo León",2018,14,"Camas en área de hospitalización (Censables)",682
19,"Nuevo León",2018,15,"Camas fuera del área de hospitalización (No censables)",289
19,"Nuevo León",2018,16,"Camas recién nacidos",169
19,"Nuevo León",2018,17,"Equipamiento",159
19,"Nuevo León",2018,18,"Médicos generales, especialistas y odontólogos",1279
19,"Nuevo León",2018,19,"Personal médico en adiestramiento",1042
19,"Nuevo León",2018,20,"Médicos en otras actividades",91
19,"Nuevo León",2018,21,"Personal de enfermería en contacto c/paciente",3224
19,"Nuevo León",2018,22,"Personal de enfermería en otras labores",102
19,"Nuevo León",2018,23,"Otro personal profesional",519
19,"Nuevo León",2018,24,"Personal técnico",775
19,"Nuevo León",2018,25,"Otro personal",1623
19,"Nuevo León",2019,13,"Consultorios",1276
19,"Nuevo León",2019,14,"Camas en área de hospitalización (Censables)",682
19,"Nuevo León",2019,15,"Camas fuera del área de hospitalización (No censables)",330
19,"Nuevo León",2019,16,"Camas recién nacidos",167
19,"Nuevo León",2019,17,"Equipamiento",175
19,"Nuevo León",2019,18,"Médicos generales, especialistas y odontólogos",1276
19,"Nuevo León",2019,19,"Personal médico en adiestramiento",986
19,"Nuevo León",2019,20,"Médicos en otras actividades",121
19,"Nuevo León",2019,21,"Personal de enfermería en contacto c/paciente",3240
19,"Nuevo León",2019,22,"Personal de enfermería en otras labores",109
19,"Nuevo León",2019,23,"Otro personal profesional",542
19,"Nuevo León",2019,24,"Personal técnico",847
19,"Nuevo León",2019,25,"Otro personal",1601
19,"Nuevo León",2020,13,"Consultorios",1238
19,"Nuevo León",2020,14,"Camas en área de hospitalización (Censables)",735
19,"Nuevo León",2020,15,"Camas fuera del área de hospitalización (No censables)",415
19,"Nuevo León",2020,16,"Camas recién nacidos",186
19,"Nuevo León",2020,17,"Equipamiento",185
19,"Nuevo León",2020,18,"Médicos generales, especialistas y odontólogos",1413
19,"Nuevo León",2020,19,"Personal médico en adiestramiento",1055
19,"Nuevo León",2020,20,"Médicos en otras actividades",104
19,"Nuevo León",2020,21,"Personal de enfermería en contacto c/paciente",3827
19,"Nuevo León",2020,22,"Personal de enfermería en otras labores",96
19,"Nuevo León",2020,23,"Otro personal profesional",575
19,"Nuevo León",2020,24,"Personal técnico",755
19,"Nuevo León",2020,25,"Otro personal",1595
19,"Nuevo León",2021,13,"Consultorios",1237
19,"Nuevo León",2021,14,"Camas en área de hospitalización (Censables)",795
19,"Nuevo León",2021,15,"Camas fuera del área de hospitalización (No censables)",412
19,"Nuevo León",2021,16,"Camas recién nacidos",184
19,"Nuevo León",2021,17,"Equipamiento",215
19,"Nuevo León",2021,18,"Médicos generales, especialistas y odontólogos",1387
19,"Nuevo León",2021,19,"Personal médico en adiestramiento",973
19,"Nuevo León",2021,20,"Médicos en otras actividades",111
19,"Nuevo León",2021,21,"Personal de enfermería en contacto c/paciente",4077
19,"Nuevo León",2021,22,"Personal de enfermería en otras labores",101
19,"Nuevo León",2021,23,"Otro personal profesional",590
19,"Nuevo León",2021,24,"Personal técnico",775
19,"Nuevo León",2021,25,"Otro personal",1592
20,"Oaxaca",2001,13,"Consultorios",879
20,"Oaxaca",2001,14,"Camas en área de hospitalización (Censables)",868
20,"Oaxaca",2001,15,"Camas fuera del área de hospitalización (No censables)",1213
20,"Oaxaca",2001,16,"Camas recién nacidos",77
20,"Oaxaca",2001,17,"Equipamiento",151
20,"Oaxaca",2001,18,"Médicos generales, especialistas y odontólogos",1572
20,"Oaxaca",2001,19,"Personal médico en adiestramiento",603
20,"Oaxaca",2001,20,"Médicos en otras actividades",89
20,"Oaxaca",2001,21,"Personal de enfermería en contacto c/paciente",1842
20,"Oaxaca",2001,22,"Personal de enfermería en otras labores",316
20,"Oaxaca",2001,23,"Otro personal profesional",92
20,"Oaxaca",2001,24,"Personal técnico",488
20,"Oaxaca",2001,25,"Otro personal",1101
20,"Oaxaca",2002,13,"Consultorios",889
20,"Oaxaca",2002,14,"Camas en área de hospitalización (Censables)",868
20,"Oaxaca",2002,15,"Camas fuera del área de hospitalización (No censables)",1139
20,"Oaxaca",2002,16,"Camas recién nacidos",152
20,"Oaxaca",2002,17,"Equipamiento",152
20,"Oaxaca",2002,18,"Médicos generales, especialistas y odontólogos",1594
20,"Oaxaca",2002,19,"Personal médico en adiestramiento",608
20,"Oaxaca",2002,20,"Médicos en otras actividades",85
20,"Oaxaca",2002,21,"Personal de enfermería en contacto c/paciente",1844
20,"Oaxaca",2002,22,"Personal de enfermería en otras labores",311
20,"Oaxaca",2002,23,"Otro personal profesional",93
20,"Oaxaca",2002,24,"Personal técnico",478
20,"Oaxaca",2002,25,"Otro personal",1062
20,"Oaxaca",2003,13,"Consultorios",1089
20,"Oaxaca",2003,14,"Camas en área de hospitalización (Censables)",868
20,"Oaxaca",2003,15,"Camas fuera del área de hospitalización (No censables)",1348
20,"Oaxaca",2003,16,"Camas recién nacidos",83
20,"Oaxaca",2003,17,"Equipamiento",175
20,"Oaxaca",2003,18,"Médicos generales, especialistas y odontólogos",1054
20,"Oaxaca",2003,19,"Personal médico en adiestramiento",895
20,"Oaxaca",2003,20,"Médicos en otras actividades",93
20,"Oaxaca",2003,21,"Personal de enfermería en contacto c/paciente",2042
20,"Oaxaca",2003,22,"Personal de enfermería en otras labores",286
20,"Oaxaca",2003,23,"Otro personal profesional",109
20,"Oaxaca",2003,24,"Personal técnico",506
20,"Oaxaca",2003,25,"Otro personal",1160
20,"Oaxaca",2004,13,"Consultorios",1077
20,"Oaxaca",2004,14,"Camas en área de hospitalización (Censables)",876
20,"Oaxaca",2004,15,"Camas fuera del área de hospitalización (No censables)",1473
20,"Oaxaca",2004,16,"Camas recién nacidos",79
20,"Oaxaca",2004,17,"Equipamiento",174
20,"Oaxaca",2004,18,"Médicos generales, especialistas y odontólogos",1084
20,"Oaxaca",2004,19,"Personal médico en adiestramiento",943
20,"Oaxaca",2004,20,"Médicos en otras actividades",96
20,"Oaxaca",2004,21,"Personal de enfermería en contacto c/paciente",2088
20,"Oaxaca",2004,22,"Personal de enfermería en otras labores",310
20,"Oaxaca",2004,23,"Otro personal profesional",125
20,"Oaxaca",2004,24,"Personal técnico",537
20,"Oaxaca",2004,25,"Otro personal",1208
20,"Oaxaca",2005,13,"Consultorios",1071
20,"Oaxaca",2005,14,"Camas en área de hospitalización (Censables)",940
20,"Oaxaca",2005,15,"Camas fuera del área de hospitalización (No censables)",1474
20,"Oaxaca",2005,16,"Camas recién nacidos",80
20,"Oaxaca",2005,17,"Equipamiento",180
20,"Oaxaca",2005,18,"Médicos generales, especialistas y odontólogos",1084
20,"Oaxaca",2005,19,"Personal médico en adiestramiento",942
20,"Oaxaca",2005,20,"Médicos en otras actividades",96
20,"Oaxaca",2005,21,"Personal de enfermería en contacto c/paciente",2087
20,"Oaxaca",2005,22,"Personal de enfermería en otras labores",310
20,"Oaxaca",2005,23,"Otro personal profesional",125
20,"Oaxaca",2005,24,"Personal técnico",536
20,"Oaxaca",2005,25,"Otro personal",1208
20,"Oaxaca",2006,13,"Consultorios",1102
20,"Oaxaca",2006,14,"Camas en área de hospitalización (Censables)",981
20,"Oaxaca",2006,15,"Camas fuera del área de hospitalización (No censables)",1637
20,"Oaxaca",2006,16,"Camas recién nacidos",155
20,"Oaxaca",2006,17,"Equipamiento",203
20,"Oaxaca",2006,18,"Médicos generales, especialistas y odontólogos",1268
20,"Oaxaca",2006,19,"Personal médico en adiestramiento",908
20,"Oaxaca",2006,20,"Médicos en otras actividades",109
20,"Oaxaca",2006,21,"Personal de enfermería en contacto c/paciente",2294
20,"Oaxaca",2006,22,"Personal de enfermería en otras labores",320
20,"Oaxaca",2006,23,"Otro personal profesional",178
20,"Oaxaca",2006,24,"Personal técnico",609
20,"Oaxaca",2006,25,"Otro personal",1312
20,"Oaxaca",2007,13,"Consultorios",1258
20,"Oaxaca",2007,14,"Camas en área de hospitalización (Censables)",934
20,"Oaxaca",2007,15,"Camas fuera del área de hospitalización (No censables)",431
20,"Oaxaca",2007,16,"Camas recién nacidos",119
20,"Oaxaca",2007,17,"Equipamiento",226
20,"Oaxaca",2007,18,"Médicos generales, especialistas y odontólogos",1466
20,"Oaxaca",2007,19,"Personal médico en adiestramiento",668
20,"Oaxaca",2007,20,"Médicos en otras actividades",92
20,"Oaxaca",2007,21,"Personal de enfermería en contacto c/paciente",2834
20,"Oaxaca",2007,22,"Personal de enfermería en otras labores",110
20,"Oaxaca",2007,23,"Otro personal profesional",220
20,"Oaxaca",2007,24,"Personal técnico",816
20,"Oaxaca",2007,25,"Otro personal",1513
20,"Oaxaca",2008,13,"Consultorios",1303
20,"Oaxaca",2008,14,"Camas en área de hospitalización (Censables)",972
20,"Oaxaca",2008,15,"Camas fuera del área de hospitalización (No censables)",1775
20,"Oaxaca",2008,16,"Camas recién nacidos",126
20,"Oaxaca",2008,17,"Equipamiento",233
20,"Oaxaca",2008,18,"Médicos generales, especialistas y odontólogos",1757
20,"Oaxaca",2008,19,"Personal médico en adiestramiento",808
20,"Oaxaca",2008,20,"Médicos en otras actividades",113
20,"Oaxaca",2008,21,"Personal de enfermería en contacto c/paciente",3244
20,"Oaxaca",2008,22,"Personal de enfermería en otras labores",143
20,"Oaxaca",2008,23,"Otro personal profesional",210
20,"Oaxaca",2008,24,"Personal técnico",878
20,"Oaxaca",2008,25,"Otro personal",1848
20,"Oaxaca",2009,13,"Consultorios",1346
20,"Oaxaca",2009,14,"Camas en área de hospitalización (Censables)",1025
20,"Oaxaca",2009,15,"Camas fuera del área de hospitalización (No censables)",1922
20,"Oaxaca",2009,16,"Camas recién nacidos",114
20,"Oaxaca",2009,17,"Equipamiento",264
20,"Oaxaca",2009,18,"Médicos generales, especialistas y odontólogos",1968
20,"Oaxaca",2009,19,"Personal médico en adiestramiento",795
20,"Oaxaca",2009,20,"Médicos en otras actividades",160
20,"Oaxaca",2009,21,"Personal de enfermería en contacto c/paciente",3508
20,"Oaxaca",2009,22,"Personal de enfermería en otras labores",163
20,"Oaxaca",2009,23,"Otro personal profesional",268
20,"Oaxaca",2009,24,"Personal técnico",970
20,"Oaxaca",2009,25,"Otro personal",1968
20,"Oaxaca",2010,13,"Consultorios",1499
20,"Oaxaca",2010,14,"Camas en área de hospitalización (Censables)",1145
20,"Oaxaca",2010,15,"Camas fuera del área de hospitalización (No censables)",1813
20,"Oaxaca",2010,16,"Camas recién nacidos",113
20,"Oaxaca",2010,17,"Equipamiento",288
20,"Oaxaca",2010,18,"Médicos generales, especialistas y odontólogos",2448
20,"Oaxaca",2010,19,"Personal médico en adiestramiento",764
20,"Oaxaca",2010,20,"Médicos en otras actividades",176
20,"Oaxaca",2010,21,"Personal de enfermería en contacto c/paciente",3995
20,"Oaxaca",2010,22,"Personal de enfermería en otras labores",159
20,"Oaxaca",2010,23,"Otro personal profesional",335
20,"Oaxaca",2010,24,"Personal técnico",984
20,"Oaxaca",2010,25,"Otro personal",2341
20,"Oaxaca",2011,13,"Consultorios",1523
20,"Oaxaca",2011,14,"Camas en área de hospitalización (Censables)",1148
20,"Oaxaca",2011,15,"Camas fuera del área de hospitalización (No censables)",1715
20,"Oaxaca",2011,16,"Camas recién nacidos",125
20,"Oaxaca",2011,17,"Equipamiento",294
20,"Oaxaca",2011,18,"Médicos generales, especialistas y odontólogos",2586
20,"Oaxaca",2011,19,"Personal médico en adiestramiento",770
20,"Oaxaca",2011,20,"Médicos en otras actividades",171
20,"Oaxaca",2011,21,"Personal de enfermería en contacto c/paciente",4023
20,"Oaxaca",2011,22,"Personal de enfermería en otras labores",166
20,"Oaxaca",2011,23,"Otro personal profesional",325
20,"Oaxaca",2011,24,"Personal técnico",1029
20,"Oaxaca",2011,25,"Otro personal",2438
20,"Oaxaca",2012,13,"Consultorios",1607
20,"Oaxaca",2012,14,"Camas en área de hospitalización (Censables)",1158
20,"Oaxaca",2012,15,"Camas fuera del área de hospitalización (No censables)",1766
20,"Oaxaca",2012,16,"Camas recién nacidos",171
20,"Oaxaca",2012,17,"Equipamiento",330
20,"Oaxaca",2012,18,"Médicos generales, especialistas y odontólogos",2767
20,"Oaxaca",2012,19,"Personal médico en adiestramiento",761
20,"Oaxaca",2012,20,"Médicos en otras actividades",199
20,"Oaxaca",2012,21,"Personal de enfermería en contacto c/paciente",4334
20,"Oaxaca",2012,22,"Personal de enfermería en otras labores",158
20,"Oaxaca",2012,23,"Otro personal profesional",374
20,"Oaxaca",2012,24,"Personal técnico",1046
20,"Oaxaca",2012,25,"Otro personal",2650
20,"Oaxaca",2013,13,"Consultorios",1639
20,"Oaxaca",2013,14,"Camas en área de hospitalización (Censables)",1246
20,"Oaxaca",2013,15,"Camas fuera del área de hospitalización (No censables)",1853
20,"Oaxaca",2013,16,"Camas recién nacidos",203
20,"Oaxaca",2013,17,"Equipamiento",335
20,"Oaxaca",2013,18,"Médicos generales, especialistas y odontólogos",2884
20,"Oaxaca",2013,19,"Personal médico en adiestramiento",618
20,"Oaxaca",2013,20,"Médicos en otras actividades",245
20,"Oaxaca",2013,21,"Personal de enfermería en contacto c/paciente",4503
20,"Oaxaca",2013,22,"Personal de enfermería en otras labores",165
20,"Oaxaca",2013,23,"Otro personal profesional",399
20,"Oaxaca",2013,24,"Personal técnico",1180
20,"Oaxaca",2013,25,"Otro personal",2604
20,"Oaxaca",2014,13,"Consultorios",1710
20,"Oaxaca",2014,14,"Camas en área de hospitalización (Censables)",1261
20,"Oaxaca",2014,15,"Camas fuera del área de hospitalización (No censables)",2257
20,"Oaxaca",2014,16,"Camas recién nacidos",176
20,"Oaxaca",2014,17,"Equipamiento",348
20,"Oaxaca",2014,18,"Médicos generales, especialistas y odontólogos",3048
20,"Oaxaca",2014,19,"Personal médico en adiestramiento",786
20,"Oaxaca",2014,20,"Médicos en otras actividades",202
20,"Oaxaca",2014,21,"Personal de enfermería en contacto c/paciente",4746
20,"Oaxaca",2014,22,"Personal de enfermería en otras labores",147
20,"Oaxaca",2014,23,"Otro personal profesional",440
20,"Oaxaca",2014,24,"Personal técnico",1186
20,"Oaxaca",2014,25,"Otro personal",2771
20,"Oaxaca",2015,13,"Consultorios",1698
20,"Oaxaca",2015,14,"Camas en área de hospitalización (Censables)",1270
20,"Oaxaca",2015,15,"Camas fuera del área de hospitalización (No censables)",2419
20,"Oaxaca",2015,16,"Camas recién nacidos",197
20,"Oaxaca",2015,17,"Equipamiento",353
20,"Oaxaca",2015,18,"Médicos generales, especialistas y odontólogos",3063
20,"Oaxaca",2015,19,"Personal médico en adiestramiento",747
20,"Oaxaca",2015,20,"Médicos en otras actividades",194
20,"Oaxaca",2015,21,"Personal de enfermería en contacto c/paciente",4762
20,"Oaxaca",2015,22,"Personal de enfermería en otras labores",155
20,"Oaxaca",2015,23,"Otro personal profesional",498
20,"Oaxaca",2015,24,"Personal técnico",1229
20,"Oaxaca",2015,25,"Otro personal",2782
20,"Oaxaca",2016,13,"Consultorios",1797
20,"Oaxaca",2016,14,"Camas en área de hospitalización (Censables)",1354
20,"Oaxaca",2016,15,"Camas fuera del área de hospitalización (No censables)",2412
20,"Oaxaca",2016,16,"Camas recién nacidos",204
20,"Oaxaca",2016,17,"Equipamiento",316
20,"Oaxaca",2016,18,"Médicos generales, especialistas y odontólogos",3236
20,"Oaxaca",2016,19,"Personal médico en adiestramiento",733
20,"Oaxaca",2016,20,"Médicos en otras actividades",210
20,"Oaxaca",2016,21,"Personal de enfermería en contacto c/paciente",4911
20,"Oaxaca",2016,22,"Personal de enfermería en otras labores",177
20,"Oaxaca",2016,23,"Otro personal profesional",551
20,"Oaxaca",2016,24,"Personal técnico",1274
20,"Oaxaca",2016,25,"Otro personal",2909
20,"Oaxaca",2017,13,"Consultorios",1931
20,"Oaxaca",2017,14,"Camas en área de hospitalización (Censables)",1389
20,"Oaxaca",2017,15,"Camas fuera del área de hospitalización (No censables)",2522
20,"Oaxaca",2017,16,"Camas recién nacidos",210
20,"Oaxaca",2017,17,"Equipamiento",331
20,"Oaxaca",2017,18,"Médicos generales, especialistas y odontólogos",3229
20,"Oaxaca",2017,19,"Personal médico en adiestramiento",746
20,"Oaxaca",2017,20,"Médicos en otras actividades",203
20,"Oaxaca",2017,21,"Personal de enfermería en contacto c/paciente",4970
20,"Oaxaca",2017,22,"Personal de enfermería en otras labores",177
20,"Oaxaca",2017,23,"Otro personal profesional",597
20,"Oaxaca",2017,24,"Personal técnico",1232
20,"Oaxaca",2017,25,"Otro personal",2950
20,"Oaxaca",2018,13,"Consultorios",1928
20,"Oaxaca",2018,14,"Camas en área de hospitalización (Censables)",1389
20,"Oaxaca",2018,15,"Camas fuera del área de hospitalización (No censables)",2550
20,"Oaxaca",2018,16,"Camas recién nacidos",216
20,"Oaxaca",2018,17,"Equipamiento",336
20,"Oaxaca",2018,18,"Médicos generales, especialistas y odontólogos",3278
20,"Oaxaca",2018,19,"Personal médico en adiestramiento",715
20,"Oaxaca",2018,20,"Médicos en otras actividades",207
20,"Oaxaca",2018,21,"Personal de enfermería en contacto c/paciente",5115
20,"Oaxaca",2018,22,"Personal de enfermería en otras labores",176
20,"Oaxaca",2018,23,"Otro personal profesional",644
20,"Oaxaca",2018,24,"Personal técnico",1149
20,"Oaxaca",2018,25,"Otro personal",2990
20,"Oaxaca",2019,13,"Consultorios",1924
20,"Oaxaca",2019,14,"Camas en área de hospitalización (Censables)",1374
20,"Oaxaca",2019,15,"Camas fuera del área de hospitalización (No censables)",2116
20,"Oaxaca",2019,16,"Camas recién nacidos",232
20,"Oaxaca",2019,17,"Equipamiento",352
20,"Oaxaca",2019,18,"Médicos generales, especialistas y odontólogos",3344
20,"Oaxaca",2019,19,"Personal médico en adiestramiento",760
20,"Oaxaca",2019,20,"Médicos en otras actividades",208
20,"Oaxaca",2019,21,"Personal de enfermería en contacto c/paciente",5319
20,"Oaxaca",2019,22,"Personal de enfermería en otras labores",192
20,"Oaxaca",2019,23,"Otro personal profesional",656
20,"Oaxaca",2019,24,"Personal técnico",1072
20,"Oaxaca",2019,25,"Otro personal",3080
20,"Oaxaca",2020,13,"Consultorios",1951
20,"Oaxaca",2020,14,"Camas en área de hospitalización (Censables)",1345
20,"Oaxaca",2020,15,"Camas fuera del área de hospitalización (No censables)",2056
20,"Oaxaca",2020,16,"Camas recién nacidos",248
20,"Oaxaca",2020,17,"Equipamiento",372
20,"Oaxaca",2020,18,"Médicos generales, especialistas y odontólogos",3452
20,"Oaxaca",2020,19,"Personal médico en adiestramiento",732
20,"Oaxaca",2020,20,"Médicos en otras actividades",183
20,"Oaxaca",2020,21,"Personal de enfermería en contacto c/paciente",5617
20,"Oaxaca",2020,22,"Personal de enfermería en otras labores",226
20,"Oaxaca",2020,23,"Otro personal profesional",725
20,"Oaxaca",2020,24,"Personal técnico",1034
20,"Oaxaca",2020,25,"Otro personal",3084
20,"Oaxaca",2021,13,"Consultorios",1930
20,"Oaxaca",2021,14,"Camas en área de hospitalización (Censables)",1343
20,"Oaxaca",2021,15,"Camas fuera del área de hospitalización (No censables)",1986
20,"Oaxaca",2021,16,"Camas recién nacidos",246
20,"Oaxaca",2021,17,"Equipamiento",373
20,"Oaxaca",2021,18,"Médicos generales, especialistas y odontólogos",3222
20,"Oaxaca",2021,19,"Personal médico en adiestramiento",885
20,"Oaxaca",2021,20,"Médicos en otras actividades",162
20,"Oaxaca",2021,21,"Personal de enfermería en contacto c/paciente",5597
20,"Oaxaca",2021,22,"Personal de enfermería en otras labores",214
20,"Oaxaca",2021,23,"Otro personal profesional",752
20,"Oaxaca",2021,24,"Personal técnico",1002
20,"Oaxaca",2021,25,"Otro personal",3003
21,"Puebla",2001,13,"Consultorios",1028
21,"Puebla",2001,14,"Camas en área de hospitalización (Censables)",1272
21,"Puebla",2001,15,"Camas fuera del área de hospitalización (No censables)",1340
21,"Puebla",2001,16,"Camas recién nacidos",253
21,"Puebla",2001,17,"Equipamiento",222
21,"Puebla",2001,18,"Médicos generales, especialistas y odontólogos",1700
21,"Puebla",2001,19,"Personal médico en adiestramiento",668
21,"Puebla",2001,20,"Médicos en otras actividades",95
21,"Puebla",2001,21,"Personal de enfermería en contacto c/paciente",2078
21,"Puebla",2001,22,"Personal de enfermería en otras labores",106
21,"Puebla",2001,23,"Otro personal profesional",106
21,"Puebla",2001,24,"Personal técnico",497
21,"Puebla",2001,25,"Otro personal",1063
21,"Puebla",2002,13,"Consultorios",1097
21,"Puebla",2002,14,"Camas en área de hospitalización (Censables)",1316
21,"Puebla",2002,15,"Camas fuera del área de hospitalización (No censables)",1358
21,"Puebla",2002,16,"Camas recién nacidos",275
21,"Puebla",2002,17,"Equipamiento",246
21,"Puebla",2002,18,"Médicos generales, especialistas y odontólogos",1898
21,"Puebla",2002,19,"Personal médico en adiestramiento",750
21,"Puebla",2002,20,"Médicos en otras actividades",99
21,"Puebla",2002,21,"Personal de enfermería en contacto c/paciente",2444
21,"Puebla",2002,22,"Personal de enfermería en otras labores",112
21,"Puebla",2002,23,"Otro personal profesional",126
21,"Puebla",2002,24,"Personal técnico",563
21,"Puebla",2002,25,"Otro personal",1241
21,"Puebla",2003,13,"Consultorios",1109
21,"Puebla",2003,14,"Camas en área de hospitalización (Censables)",1343
21,"Puebla",2003,15,"Camas fuera del área de hospitalización (No censables)",1823
21,"Puebla",2003,16,"Camas recién nacidos",292
21,"Puebla",2003,17,"Equipamiento",255
21,"Puebla",2003,18,"Médicos generales, especialistas y odontólogos",1225
21,"Puebla",2003,19,"Personal médico en adiestramiento",735
21,"Puebla",2003,20,"Médicos en otras actividades",101
21,"Puebla",2003,21,"Personal de enfermería en contacto c/paciente",2507
21,"Puebla",2003,22,"Personal de enfermería en otras labores",114
21,"Puebla",2003,23,"Otro personal profesional",133
21,"Puebla",2003,24,"Personal técnico",552
21,"Puebla",2003,25,"Otro personal",1242
21,"Puebla",2004,13,"Consultorios",1179
21,"Puebla",2004,14,"Camas en área de hospitalización (Censables)",1339
21,"Puebla",2004,15,"Camas fuera del área de hospitalización (No censables)",1839
21,"Puebla",2004,16,"Camas recién nacidos",294
21,"Puebla",2004,17,"Equipamiento",230
21,"Puebla",2004,18,"Médicos generales, especialistas y odontólogos",1348
21,"Puebla",2004,19,"Personal médico en adiestramiento",783
21,"Puebla",2004,20,"Médicos en otras actividades",106
21,"Puebla",2004,21,"Personal de enfermería en contacto c/paciente",2764
21,"Puebla",2004,22,"Personal de enfermería en otras labores",123
21,"Puebla",2004,23,"Otro personal profesional",156
21,"Puebla",2004,24,"Personal técnico",630
21,"Puebla",2004,25,"Otro personal",1404
21,"Puebla",2005,13,"Consultorios",1260
21,"Puebla",2005,14,"Camas en área de hospitalización (Censables)",1453
21,"Puebla",2005,15,"Camas fuera del área de hospitalización (No censables)",1712
21,"Puebla",2005,16,"Camas recién nacidos",261
21,"Puebla",2005,17,"Equipamiento",255
21,"Puebla",2005,18,"Médicos generales, especialistas y odontólogos",1574
21,"Puebla",2005,19,"Personal médico en adiestramiento",828
21,"Puebla",2005,20,"Médicos en otras actividades",115
21,"Puebla",2005,21,"Personal de enfermería en contacto c/paciente",2903
21,"Puebla",2005,22,"Personal de enfermería en otras labores",130
21,"Puebla",2005,23,"Otro personal profesional",227
21,"Puebla",2005,24,"Personal técnico",670
21,"Puebla",2005,25,"Otro personal",1614
21,"Puebla",2006,13,"Consultorios",1305
21,"Puebla",2006,14,"Camas en área de hospitalización (Censables)",1499
21,"Puebla",2006,15,"Camas fuera del área de hospitalización (No censables)",614
21,"Puebla",2006,16,"Camas recién nacidos",215
21,"Puebla",2006,17,"Equipamiento",263
21,"Puebla",2006,18,"Médicos generales, especialistas y odontólogos",1821
21,"Puebla",2006,19,"Personal médico en adiestramiento",889
21,"Puebla",2006,20,"Médicos en otras actividades",110
21,"Puebla",2006,21,"Personal de enfermería en contacto c/paciente",3151
21,"Puebla",2006,22,"Personal de enfermería en otras labores",128
21,"Puebla",2006,23,"Otro personal profesional",241
21,"Puebla",2006,24,"Personal técnico",682
21,"Puebla",2006,25,"Otro personal",1637
21,"Puebla",2007,13,"Consultorios",1356
21,"Puebla",2007,14,"Camas en área de hospitalización (Censables)",1571
21,"Puebla",2007,15,"Camas fuera del área de hospitalización (No censables)",656
21,"Puebla",2007,16,"Camas recién nacidos",148
21,"Puebla",2007,17,"Equipamiento",256
21,"Puebla",2007,18,"Médicos generales, especialistas y odontólogos",2065
21,"Puebla",2007,19,"Personal médico en adiestramiento",855
21,"Puebla",2007,20,"Médicos en otras actividades",125
21,"Puebla",2007,21,"Personal de enfermería en contacto c/paciente",3413
21,"Puebla",2007,22,"Personal de enfermería en otras labores",152
21,"Puebla",2007,23,"Otro personal profesional",255
21,"Puebla",2007,24,"Personal técnico",870
21,"Puebla",2007,25,"Otro personal",1739
