"state_id","state","year","CIE10","mortalidad","cve_cie","morbilidad","letalidad"
16,"Michoacán de Ocampo",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",87,"L00-L99",5372,0.016195085629188383
16,"Michoacán de Ocampo",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",55,"L00-L99",5708,0.009635599159074982
16,"Michoacán de Ocampo",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",46,"L00-L99",5929,0.007758475290942824
16,"Michoacán de Ocampo",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",63,"L00-L99",4829,0.013046179333195278
16,"Michoacán de Ocampo",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",68,"L00-L99",3221,0.02111145606954362
17,"Morelos",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",30,"L00-L99",4240,0.007075471698113208
17,"Morelos",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",29,"L00-L99",4638,0.006252695127210005
17,"Morelos",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",42,"L00-L99",5418,0.007751937984496124
17,"Morelos",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",46,"L00-L99",4770,0.009643605870020965
17,"Morelos",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",67,"L00-L99",15,4.466666666666667
17,"Morelos",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",63,"L00-L99",3513,0.017933390264730998
17,"Morelos",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",58,"L00-L99",2368,0.024493243243243243
18,"Nayarit",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",5,"L00-L99",1973,0.002534211860111505
18,"Nayarit",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",16,"L00-L99",2119,0.0075507314771118455
18,"Nayarit",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",24,"L00-L99",2255,0.010643015521064302
18,"Nayarit",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",21,"L00-L99",2381,0.00881982360352793
18,"Nayarit",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",16,"L00-L99",2180,0.007339449541284404
18,"Nayarit",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",24,"L00-L99",1272,0.018867924528301886
18,"Nayarit",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",35,"L00-L99",1072,0.03264925373134328
19,"Nuevo León",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",100,"L00-L99",4061,0.02462447672986949
19,"Nuevo León",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",89,"L00-L99",4778,0.018627040602762664
19,"Nuevo León",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",140,"L00-L99",3904,0.035860655737704916
19,"Nuevo León",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",123,"L00-L99",4241,0.029002593727894363
19,"Nuevo León",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",141,"L00-L99",4902,0.02876376988984088
19,"Nuevo León",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",199,"L00-L99",3914,0.05084312723556464
19,"Nuevo León",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",223,"L00-L99",2621,0.08508202975963373
20,"Oaxaca",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",34,"L00-L99",3943,0.008622875982754248
20,"Oaxaca",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",51,"L00-L99",4178,0.012206797510770704
20,"Oaxaca",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",55,"L00-L99",4174,0.01317680881648299
20,"Oaxaca",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",52,"L00-L99",4045,0.012855377008652658
20,"Oaxaca",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",70,"L00-L99",3646,0.019199122325836534
20,"Oaxaca",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",52,"L00-L99",1894,0.027455121436114043
20,"Oaxaca",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",58,"L00-L99",2279,0.025449758666081616
21,"Puebla",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",80,"L00-L99",5171,0.015470895378070006
21,"Puebla",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",87,"L00-L99",6002,0.01449516827724092
21,"Puebla",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",107,"L00-L99",7669,0.01395227539444517
21,"Puebla",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",95,"L00-L99",8230,0.011543134872417983
21,"Puebla",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",86,"L00-L99",8097,0.010621217734963566
21,"Puebla",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",70,"L00-L99",7615,0.009192383453709783
21,"Puebla",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",72,"L00-L99",6837,0.010530934620447565
22,"Querétaro",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",40,"L00-L99",1892,0.021141649048625793
22,"Querétaro",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",33,"L00-L99",19,1.736842105263158
22,"Querétaro",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",48,"L00-L99",2355,0.02038216560509554
22,"Querétaro",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",54,"L00-L99",2271,0.023778071334214
22,"Querétaro",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",82,"L00-L99",2756,0.029753265602322207
22,"Querétaro",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",96,"L00-L99",2124,0.04519774011299435
22,"Querétaro",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",92,"L00-L99",1797,0.051196438508625486
23,"Quintana Roo",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",10,"L00-L99",1685,0.005934718100890208
23,"Quintana Roo",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",12,"L00-L99",22,0.5454545454545454
23,"Quintana Roo",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",15,"L00-L99",1918,0.007820646506777894
23,"Quintana Roo",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",37,"L00-L99",2593,0.014269186270728885
23,"Quintana Roo",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",21,"L00-L99",2159,0.009726725335803613
23,"Quintana Roo",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",28,"L00-L99",1650,0.01696969696969697
23,"Quintana Roo",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",31,"L00-L99",1301,0.02382782475019216
24,"San Luis Potosí",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",54,"L00-L99",2263,0.023862129916040652
24,"San Luis Potosí",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",48,"L00-L99",2971,0.016156176371592057
24,"San Luis Potosí",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",82,"L00-L99",3711,0.022096469954190245
24,"San Luis Potosí",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",54,"L00-L99",4321,0.012497107151122426
24,"San Luis Potosí",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",84,"L00-L99",4324,0.01942645698427382
24,"San Luis Potosí",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",90,"L00-L99",3418,0.02633118782913985
24,"San Luis Potosí",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",96,"L00-L99",2675,0.03588785046728972
25,"Sinaloa",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",40,"L00-L99",4916,0.008136696501220505
25,"Sinaloa",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",39,"L00-L99",82,0.47560975609756095
25,"Sinaloa",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",48,"L00-L99",5717,0.008396011894350184
25,"Sinaloa",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",59,"L00-L99",6274,0.00940388906598661
25,"Sinaloa",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",76,"L00-L99",6549,0.011604825164147198
25,"Sinaloa",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",53,"L00-L99",4796,0.011050875729774812
25,"Sinaloa",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",90,"L00-L99",5050,0.01782178217821782
26,"Sonora",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",54,"L00-L99",6320,0.008544303797468355
26,"Sonora",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",47,"L00-L99",6266,0.007500797957229493
26,"Sonora",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",75,"L00-L99",6635,0.011303692539562924
26,"Sonora",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",79,"L00-L99",6699,0.011792804896253173
26,"Sonora",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",101,"L00-L99",7204,0.0140199888950583
26,"Sonora",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",91,"L00-L99",6630,0.013725490196078431
26,"Sonora",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",124,"L00-L99",5190,0.023892100192678227
27,"Tabasco",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",12,"L00-L99",7178,0.0016717748676511562
27,"Tabasco",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",21,"L00-L99",92,0.22826086956521738
27,"Tabasco",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",27,"L00-L99",6086,0.0044364114360828134
27,"Tabasco",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",27,"L00-L99",6178,0.004370346390417611
27,"Tabasco",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",15,"L00-L99",6926,0.002165752237943979
27,"Tabasco",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",21,"L00-L99",2484,0.008454106280193236
27,"Tabasco",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",24,"L00-L99",2364,0.01015228426395939
28,"Tamaulipas",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",45,"L00-L99",3740,0.012032085561497326
28,"Tamaulipas",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",34,"L00-L99",3794,0.008961518186610437
28,"Tamaulipas",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",71,"L00-L99",4303,0.016500116198001395
28,"Tamaulipas",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",107,"L00-L99",4853,0.022048217597362457
28,"Tamaulipas",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",121,"L00-L99",4576,0.026442307692307692
28,"Tamaulipas",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",94,"L00-L99",4832,0.01945364238410596
28,"Tamaulipas",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",125,"L00-L99",4403,0.028389734272087214
29,"Tlaxcala",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",18,"L00-L99",2081,0.008649687650168188
29,"Tlaxcala",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",13,"L00-L99",1849,0.007030827474310438
29,"Tlaxcala",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",16,"L00-L99",2226,0.0071877807726864335
29,"Tlaxcala",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",29,"L00-L99",2127,0.013634226610249177
29,"Tlaxcala",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",21,"L00-L99",1941,0.010819165378670788
29,"Tlaxcala",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",23,"L00-L99",1293,0.017788089713843776
29,"Tlaxcala",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",27,"L00-L99",1213,0.02225886232481451
30,"Veracruz de Ignacio de la Llave",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",104,"L00-L99",8818,0.011794057609435245
30,"Veracruz de Ignacio de la Llave",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",98,"L00-L99",8152,0.012021589793915604
30,"Veracruz de Ignacio de la Llave",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",149,"L00-L99",8424,0.017687559354226022
30,"Veracruz de Ignacio de la Llave",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",178,"L00-L99",8772,0.020291837665298677
30,"Veracruz de Ignacio de la Llave",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",134,"L00-L99",8278,0.016187484899734237
30,"Veracruz de Ignacio de la Llave",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",130,"L00-L99",7304,0.017798466593647318
30,"Veracruz de Ignacio de la Llave",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",191,"L00-L99",7610,0.02509855453350854
31,"Yucatán",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",54,"L00-L99",790,0.06835443037974684
31,"Yucatán",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",44,"L00-L99",737,0.05970149253731343
31,"Yucatán",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",85,"L00-L99",701,0.12125534950071326
31,"Yucatán",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",95,"L00-L99",709,0.13399153737658676
31,"Yucatán",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",104,"L00-L99",642,0.16199376947040497
31,"Yucatán",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",71,"L00-L99",667,0.10644677661169415
31,"Yucatán",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",116,"L00-L99",585,0.19829059829059828
32,"Zacatecas",2012,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",32,"L00-L99",4265,0.007502930832356389
32,"Zacatecas",2013,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",30,"L00-L99",4826,0.006216328222130129
32,"Zacatecas",2014,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",41,"L00-L99",4895,0.008375893769152196
32,"Zacatecas",2015,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",39,"L00-L99",4712,0.008276740237691002
32,"Zacatecas",2016,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",41,"L00-L99",4307,0.009519387044346413
32,"Zacatecas",2017,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",34,"L00-L99",4107,0.008278548819089359
32,"Zacatecas",2018,"Enfermedades de la piel y del tejido subcutáneo (L00-L99)",44,"L00-L99",3944,0.011156186612576065
1,"Aguascalientes",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",58,"M00-M99",4579,0.012666521074470409
1,"Aguascalientes",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",51,"M00-M99",4816,0.01058970099667774
1,"Aguascalientes",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",43,"M00-M99",4586,0.009376362843436545
1,"Aguascalientes",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",55,"M00-M99",5262,0.010452299505891296
1,"Aguascalientes",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",49,"M00-M99",5397,0.009079118028534372
1,"Aguascalientes",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",45,"M00-M99",4701,0.009572431397574984
1,"Aguascalientes",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",57,"M00-M99",4869,0.01170671595810228
2,"Baja California",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",100,"M00-M99",6593,0.015167602002123465
2,"Baja California",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",111,"M00-M99",7518,0.014764565043894652
2,"Baja California",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",79,"M00-M99",6911,0.011431051946172768
2,"Baja California",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",86,"M00-M99",5675,0.015154185022026432
2,"Baja California",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",93,"M00-M99",7901,0.01177066194152639
2,"Baja California",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",114,"M00-M99",2394,0.047619047619047616
2,"Baja California",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",104,"M00-M99",5083,0.020460358056265986
3,"Baja California Sur",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",21,"M00-M99",4379,0.004795615437314455
3,"Baja California Sur",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",22,"M00-M99",3862,0.005696530295183843
3,"Baja California Sur",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",21,"M00-M99",3619,0.005802707930367505
3,"Baja California Sur",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",30,"M00-M99",3911,0.0076706724622858605
3,"Baja California Sur",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",23,"M00-M99",3773,0.0060959448714550755
3,"Baja California Sur",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",21,"M00-M99",4164,0.005043227665706052
3,"Baja California Sur",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",20,"M00-M99",3708,0.005393743257820928
4,"Campeche",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",31,"M00-M99",2523,0.012286959968291716
4,"Campeche",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",23,"M00-M99",2507,0.009174311926605505
4,"Campeche",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",21,"M00-M99",3257,0.00644765121277249
4,"Campeche",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",26,"M00-M99",3862,0.006732263076126359
4,"Campeche",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",31,"M00-M99",3101,0.00999677523379555
4,"Campeche",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",20,"M00-M99",2017,0.00991571641051066
4,"Campeche",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",25,"M00-M99",1903,0.013137151865475564
5,"Coahuila de Zaragoza",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",104,"M00-M99",2719,0.038249356381022434
5,"Coahuila de Zaragoza",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",138,"M00-M99",2499,0.055222088835534214
5,"Coahuila de Zaragoza",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",117,"M00-M99",2889,0.040498442367601244
5,"Coahuila de Zaragoza",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",123,"M00-M99",2924,0.042065663474692205
5,"Coahuila de Zaragoza",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",132,"M00-M99",2346,0.056265984654731455
5,"Coahuila de Zaragoza",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",113,"M00-M99",25,4.52
5,"Coahuila de Zaragoza",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",122,"M00-M99",1258,0.09697933227344992
6,"Colima",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",30,"M00-M99",2417,0.012412081092263137
6,"Colima",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",29,"M00-M99",1728,0.01678240740740741
6,"Colima",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",42,"M00-M99",2759,0.015222906850308082
6,"Colima",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",19,"M00-M99",2880,0.006597222222222222
6,"Colima",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",32,"M00-M99",2695,0.011873840445269016
6,"Colima",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",25,"M00-M99",2619,0.009545628102329133
6,"Colima",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",30,"M00-M99",2619,0.011454753722794959
7,"Chiapas",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",142,"M00-M99",6420,0.022118380062305296
7,"Chiapas",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",162,"M00-M99",6600,0.024545454545454544
7,"Chiapas",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",155,"M00-M99",7662,0.020229705037849127
7,"Chiapas",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",143,"M00-M99",8934,0.016006268188941124
7,"Chiapas",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",122,"M00-M99",5847,0.02086540106037284
7,"Chiapas",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",128,"M00-M99",2294,0.05579773321708806
7,"Chiapas",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",144,"M00-M99",3663,0.03931203931203931
8,"Chihuahua",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",147,"M00-M99",1241,0.11845286059629331
8,"Chihuahua",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",134,"M00-M99",2581,0.05191786129407207
8,"Chihuahua",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",130,"M00-M99",3616,0.03595132743362832
8,"Chihuahua",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",138,"M00-M99",6433,0.021451888698896315
8,"Chihuahua",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",131,"M00-M99",8683,0.01508695151445353
8,"Chihuahua",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",123,"M00-M99",2213,0.05558065973791233
8,"Chihuahua",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",130,"M00-M99",5654,0.022992571630703926
9,"Ciudad de México",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",840,"M00-M99",26431,0.03178086338012183
9,"Ciudad de México",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",883,"M00-M99",28060,0.031468282252316467
9,"Ciudad de México",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",745,"M00-M99",35221,0.02115215354476023
9,"Ciudad de México",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",653,"M00-M99",34796,0.018766524887918152
9,"Ciudad de México",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",740,"M00-M99",25266,0.02928837172484762
9,"Ciudad de México",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",726,"M00-M99",24755,0.02932740860432236
9,"Ciudad de México",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",720,"M00-M99",23407,0.03076002905113855
10,"Durango",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",64,"M00-M99",5884,0.010876954452753228
10,"Durango",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",81,"M00-M99",5905,0.013717188823031329
10,"Durango",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",89,"M00-M99",6461,0.013774957436929268
10,"Durango",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",87,"M00-M99",6729,0.012929112795363353
10,"Durango",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",67,"M00-M99",7010,0.009557774607703282
10,"Durango",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",70,"M00-M99",5476,0.012783053323593864
10,"Durango",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",73,"M00-M99",4723,0.015456277789540547
11,"Guanajuato",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",218,"M00-M99",15434,0.014124659841907477
11,"Guanajuato",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",264,"M00-M99",18471,0.01429267500406042
11,"Guanajuato",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",208,"M00-M99",22571,0.00921536484869966
11,"Guanajuato",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",209,"M00-M99",23855,0.00876126598197443
11,"Guanajuato",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",220,"M00-M99",22943,0.00958898138865885
11,"Guanajuato",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",171,"M00-M99",20256,0.008441943127962086
11,"Guanajuato",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",208,"M00-M99",19616,0.010603588907014683
12,"Guerrero",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",121,"M00-M99",4027,0.03004718152470822
12,"Guerrero",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",112,"M00-M99",4052,0.027640671273445213
12,"Guerrero",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",98,"M00-M99",4731,0.020714436694145
12,"Guerrero",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",126,"M00-M99",4405,0.028603859250851304
12,"Guerrero",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",97,"M00-M99",4343,0.022334791618696753
12,"Guerrero",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",104,"M00-M99",2653,0.03920090463626084
12,"Guerrero",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",81,"M00-M99",2586,0.031322505800464036
13,"Hidalgo",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",102,"M00-M99",4232,0.024102079395085067
13,"Hidalgo",2013,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",116,"M00-M99",4755,0.024395373291272344
13,"Hidalgo",2014,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",103,"M00-M99",6141,0.016772512620094448
13,"Hidalgo",2015,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",99,"M00-M99",7117,0.013910355486862442
13,"Hidalgo",2016,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",103,"M00-M99",7269,0.014169762003026552
13,"Hidalgo",2017,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",86,"M00-M99",9796,0.008779093507554103
13,"Hidalgo",2018,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",91,"M00-M99",8145,0.011172498465316144
14,"Jalisco",2012,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)",394,"M00-M99",17296,0.02277983348751156
